пом[ѧни	O
пом'яни	O

Опис	B-inscription
Нижні	O
рядки	O
напису	I-preservation_state
практично	O
повністю	O
знищені	O
вибоями	O
залишився	O

ються	O
тільки	O
невелика	O
частина	I-other
його	O
складових	O

Опис	B-inscription
Поверхня	O
стіни	I-object_type
в	O
місці	O
розташування	O
напису	I-preservation_state
пошкоджена	O
вибоями	O
які	O

Категорія	O
Пам'ятний	O
напис	I-inscription_type

Писал	O
я	O

Категорія	O
Молитовний	O
напис	I-inscription_type

Розташування	B-other
Висота	O
від	O
сучасної	O
підлоги	O
153	O
см	O
відстань	O
від	O
лівого	O
кута	O

Категорія	O
Фрагмент	O
напису	I-preservation_state

заважав	O
продовжувати	O
текст	O
запис	B-inscripiton_type
Григорія	O
№	O
4334	O

Категорія	O
Фрагмент	O
напису	I-preservation_state

Розташування	B-other
Висота	O
від	O
сучасної	O
підлоги	O
89	O
см	O
відстань	O
від	O
лівого	O
кута	O
"31	5"	O
см	O

Опис	B-inscription
Збереженість	O
напису	I-preservation_state
добра	I-inscription_type
всі	O
його	O
складові	O
чітко	O
простежуються	O

Розташування	B-other
Висота	O
від	O
сучасної	O
підлоги	O
61	O
см	O
відстань	O
від	O
правого	O
кута	O

Ладога	O
и	O
эпоха	O
викингов	O
Четвертые	O
чтения	O
памяти	O
Анны	O
Мачинской	O
Старая	O
Ладога	O
21–23	O
декабря	O

Датування	B-dating_criteria
Друга	O
чверть	O
XІ	O
кінець	O
XV	O
ст.	O
за	O
формою	O
написання	O
нахиленої	O

заглиблених	O
крапок	O
кінцями	O

Розташування	B-other
Висота	O
від	O
сучасної	O
підлоги	O
"117	5"	O
см	O
відстань	O
від	O
лівого	O
кута	O

Опис	B-inscription
На	O
фресці	I-inscription_type
прокреслене	O
дієслово	O
быⷧ	O
був	O
Вочевидь	O
напис	I-inscription_type
лишився	O
не-	O

Опис	B-inscription
На	O
фресці	I-inscription_type
прокреслена	O
літера	O
П.	O

Опис	B-inscription
На	O
фресці	I-inscription_type
прокреслені	O
літери	O
ЅХЕ	O
що	O
є	O
записом	O
6605	O
1097	O
р	O

Датування	B-dating_criteria
Кінець	O
XVI	O
кінець	O
XVII	O
ст.	O
за	O
формою	O
прорізів	O
та	O
скорописними	O

Публікації	O
В.	O
Корнієнко177	O

Датування	B-dating_criteria
Друга	O
чверть	O
ХІ	O
середина	O
XІІI	O
ст.	O
за	O
формою	O
написання	O
прямо-	O

ѧ	O
з	I-object_type
покриттям	O
та	O
нахиленої	O
праворуч	O
Ъ	O
подібної	O
з	I-object_type
найвірогідніше	O
друга	O
третина	O
ХІІ	O
ст.	O

Помѧ]ни	O
Г(оспод)[и	O
р[аба	O

устроеніе	O
и	O
вещи	O
драгиа	O
и	O
всю	O
честь	O
великіа	O
Кіевскіа	O
церкви	O
на	I-inscription_type
ино	O
мѣсто	O
преноситъ	O
идѣже	O
живетъ	O

Звертає	O
на	I-inscription_type
себе	O
увагу	O
помилкове	O
подвійне	O
написання	O
р	O
у	I-object_type
передостанньому	O
рядку	O

Розташування	B-other
Висота	O
від	O
сучасної	O
підлоги	O
33	O
см	O
відстань	O
від	O
лівого	O
кута	O
62	O
см	O

Розташування	B-other
Висота	O
від	O
нижнього	O
краю	O
зондажу	I-other
9	O
см	O
відстань	O
від	O
лівого	O

s{tolnik	O
стольник	O

Графіті	B-inscription
№	O
571	O
табл	O
LІV	O
4	O

Опис	B-inscription
На	O
фресці	I-inscription_type
знаходиться	O
малюнок	B-decoration
простого	O
чотириконечного	O
хреста	O
над	O

чаші	O

Графіті	B-inscription
№	O
544	O
табл	O
ХLVІIІ	O
1	O

лівкою	O
ѣ	O
з	I-object_type
бічними	O
засічками130	O

Датування	B-dating_criteria
Кінець	O
XVІ	O
кінець	O
XVІI	O
ст.	O
за	O
скорописними	O
формами	O
написання	O

Помени	O
Марка	O

Датування	B-dating_criteria
Кінець	O
XVI	O
кінець	O
XVII	O
ст.	O
за	O
формою	O
прорізів	O

хрест	I-decoration

краю	O
зондажу	I-other
10	O
см	O

Опис	B-inscription
На	O
фресці	I-inscription_type
прокреслені	O
літери	O
ЛВ.	O

Опис	B-inscription
На	O
поверхні	O
торця	O
плінфи	I-object_type
простежуються	O
три	O
літери	O
КОН	O
Далі	O
поверхня	O

менти	O
літер	O

Розташування	B-other
Висота	O
від	O
сучасної	O
підлоги	O
56	O
см	O
відстань	O
від	O
правого	O
кута	O

Розташування	B-other
Висота	O
від	O
сучасної	O
підлоги	O
111	O
см	O
відстань	O
від	O
лівого	O
кута	O

Опис	B-inscription
У	O
середній	O
частині	O
напис	I-inscription_type
пошкоджений	O
вибоєм	O
який	O
знищив	O
декілька	O

Категорія	O
Хрести	O
монограми	O
теонімограми	O

креслений	O
чотириконечний	I-decoration
хрест	I-decoration

Категорія	O
Пам'ятний	O
напис	I-inscription_type

Датування	B-dating_criteria
Друга	O
чверть	O
ХІІ	O
кінець	O
XV	O
ст.	O
за	O
формою	O
написання	O
и	O
з	I-object_type
гори-	O

Категорія	O
Підпис	O
до	O
фрескового	O
образу	O

знаходяться	O
тут	O
ані	O
зняти	O
якісні	O
кальки	O
з	I-object_type
поверхні	O
фрески	I-object_type
Тому	O
в	O
цьому	O
підрозділі	O

Датування	B-dating_criteria
Друга	O
чверть	O
XІ	O
перша	O
третина	O
ХІІІ	O
ст.	O
за	O
формою	O
написання	O

Опис	B-inscription
Поверхня	O
стіни	I-object_type
в	O
місці	O
розташування	O
напису	I-preservation_state
пошкоджена	O
вибоями	O
У	O

плексу	O
написів	O
в	O
головному	O
вівтарі	O
Софійського	O
собору	O
та	O
скорописними	O
формами	O

Опис	B-inscription
На	O
фресці	I-inscription_type
прокреслене	O
дієслово	O
прохання	O
помꙗни	O
помяни	O

личкувальних	O
розчином	O
вкритим	O
побілкою	O
тож	O
для	O
вивчення	O
наразі	O
доступна	O
тільки	O

Публікації	O
С.	O
Висоцький62	O

Розташування	B-other
Висота	O
від	O
сучасної	O
підлоги	O
36	O
см	O
відстань	O
від	O
правого	O
кута	O
12	O
см	O

формами	O
написання	O
літер	O

виявлено	O
одне	O
графіті	B-inscription_type
яке	O
отримало	O
порядковий	O
номер	O
4360	O
табл	O
XVIII	O
8)	O

фіті	O
тут	O
мало	O
бути	O
видряпане	O
родове	O
ім'я	O
автора	O

Розташування	B-other
Висота	O
від	O
сучасної	O
підлоги	O
"114	5"	O
см	O
відстань	O
від	O
лівого	O
ребра	O

С(вѧ)ти	O
моученищи	O
молите	O
за	O
раба	O
своего	O
Ивана	O

Публікації	O
В.	O
Корнієнко160	O

Іоан(ъ	O
Иларион(о)ви[ч](ь	O
30	O
и]ю[нѧ	O

реконструювати	O
як	O
молитовне	I-inscription_type
звернення	I-inscription_type
помѧ]ни	O
Г(оспод)и	O
пом'яни	O
Господи	O

Опис	B-inscription
Збереженість	O
напису	I-preservation_state
добра	I-inscription_type
його	O
складові	O
незважаючи	O
на	I-inscription_type
дрібні	O
пошкод-	O

Розташування	B-other
Висота	O
від	O
сучасної	O
підлоги	O
53	O
см	O
відстань	O
від	O
лівого	O
кута	O
30	O
см	O

вони	O
відносяться	O
до	O
інших	O
текстів	O
табл	O
XVIII	O
2	O

на	I-inscription_type
західній	O
стіні	I-object_type
Софійського	O
собору	O
У	O
присвяченій	O
публікації	O
графіті	B-inscription_type
західних	O
га-	O

глядає	O
таким	O
чином	O

ної	O
д	O

Датування	B-dating_criteria
Середина	O
ХІ	O
кінець	O
XІІ	O
ст.	O
за	O
формою	O
написання	O
а	O
з	I-object_type
опуклою	O

формулою	O
найвірогідніше	O
з	I-object_type
проханням	O
до	O
Господа	O
пом'янути	O
її	O
автора	O

Опис	B-inscription
Напис	O
повністю	O
знищений	O
вибоями	O
на	I-inscription_type
поверхні	O
тиньку	O
помітна	O
тільки	O

Датування	B-dating_criteria
Кінець	O
XVІ	O
кінець	O
XVІI	O
ст.	O
за	O
скорописними	O
формами	O
написання	O

Датування	B-dating_criteria
Кінець	O
ХVI	O
кінець	O
XVII	O
ст.	O
за	O
формою	O
прорізів	O

Розташування	B-other
Висота	O
від	O
сучасної	O
підлоги	O
126	O
см	O
відстань	O
від	O
лівого	O
кута	O
65	O
см	O

Опис	B-inscription
Права	O
частина	I-other
напису	I-preservation_state
знищена	O
обвалом	O
тиньку	O
простежуються	O
літери	O

Датування	B-dating_criteria
Кінець	O
ХVI	O
кінець	O
XVII	O
ст.	O
за	O
формою	O
прорізів	O

Датування	B-dating_criteria
Друга	O
чверть	O
XІІ	O
кінець	O
XVІ	O
ст.	O
за	O
формою	O
прорізів	O

петлею	O
вертикальної	O
з	I-object_type
із	O
переломом	O
та	O
округлої	O
ꙍ	O
з	I-object_type
верхніми	O
засічками180	O

З	O
відновленням	O
втрачених	O
фрагментів	O
верхній	O
рядок	O
напису	I-preservation_state
можна	O
реконструю-	O

відкритою	O
округлою	O
петлею	O
найімовірніше	O
середина	O
кінець	O
ХІІ	O
ст.	O
зважаючи	O
на	I-inscription_type

Опис	B-inscription
Рахункова	O
частина	I-other
однорядкового	O
запису	O
обчислення	I-inscription_type
кількості	I-inscription_type
проведе-	O

Святі	O
40	O
за	O
мене	O

Розташування	B-other
Висота	O
від	O
сучасної	O
підлоги	O
54	O
см	O
відстань	O
від	O
лівого	O
кута	O
51	O
см	O

значок	O
наразі	O
встановити	O
складно	O
Обабіч	O
престолу	O
виконані	O
літери	O
А	O
та	O
Ꙍ	O
що	O
від-	O

собору	O
у	I-object_type
1838	O
р.45	O
Ця	O
колона	I-object_type
вочевидь	O
вже	O
в	O
давнину	O
була	O
зруйнована	O
і	O
її	O
використали	O

Оскільки	O
напис	I-inscription_type
не	O
мiстить	O
дієслова	O
прохання	O
то	O
можна	O
зробити	O
висновок	O
що	O

поменим-	O

Категорія	O
Фрагмент	O
напису	I-preservation_state

Фреска	B-object_type
розташована	O
на	I-inscription_type
південній	O
стороні	O
південного	O
виступу	I-object_type
апсиди	I-object_type
хре-	O

Розташування	B-other
Висота	O
від	O
сучасної	O
підлоги	O
60	O
см	O
відстань	O
від	O
правого	O
ребра	O

швів	O
денної	O
роботи	O
показує	O
що	O
настил	O
риштування	O
проходив	O
на	I-inscription_type
висоті	O
трохи	O

передостанньому	O
рядку	O

мінностями	O
у	I-object_type
пропорціях	O
колон	O
говорити	O
про	O
їх	O
приналежність	O
різним	O
церквам	O
се-	O

Графіті	B-inscription
№	O
706	O
табл	O
LХХХVIІ	O
2	O

лено	O
горизонтальними	O
рисками	O
зверху	O
та	O
знизу	O

Категорія	O
Хрести	O
монограми	O
теонімограми	O

вання	O
латиниці	O

Датування	B-dating_criteria
Друга	O
чверть	O
XІІ	O
кінець	O
XVІ	O
ст.	O
за	O
формою	O
прорізів	O

Цей	O
розділ	O
присвячений	O
публікації	O
епіграфічних	O
пам'яток	O
що	O
знаходяться	O
на	I-inscription_type

Категорія	O
Пам'ятний	O
напис	I-inscription_type

тенко	O
Крещальня	O
Софии	O
Киевской	O
к	O
проблеме	O
функционального	O
назначения	O
и	O
датировки	O
Архитек-	O

Господи	O
поможи	O
рабу	O
своєму	O
Михайлові	O
та	O

вгору	O
спинкою	O
вертикальної	O
з	I-object_type
із	O
переломом	O
та	O
V	O
подібної	O
у	I-object_type

Опис	B-inscription
Права	O
частина	I-other
напису	I-preservation_state
знищена	O
вибоями	O
за	O
наявними	O
фрагментами	O
мо-	O

Опис	B-inscription
На	O
фресці	I-inscription_type
прокреслені	O
літери	O
NW	O

при	O
щоглі	O
вертикальної	O
з	I-object_type
із	O
розвилкою	O
прямолінійної	O
р	O
з	I-object_type
округлою	O
петлею	O
та	O
простої	O

С(вѧ)ти	O
м҃	O
м(оу)ч(е)н(и)ци	O
бъдите	O
мо[л]ить	O
Б(ог)[а	O
за	O
м[ѧ	O

Опис	B-inscription
Тиньк	B-material
в	O
місці	O
розташування	O
шестирядкового	O
напису	I-preservation_state
сильно	O
пошкодже-	O

Категорія	O
Хрести	O
монограми	O
теонімограми	O

фіті	O
вважаю	O
за	O
логічне	O
помістити	O
їх	O
в	O
один	O
розділ	O
з	I-object_type
епіграфічними	O
пам'ятками	O
за-	O

Датування	B-dating_criteria
Друга	O
чверть	O
ХІІ	O
кінець	O
XVІ	O
ст.	O
за	O
формою	O
прорізів	O

помен------------о	O
оманаг͠ди	O

ребра	O
45	O
см	O

Категорія	O
Орнітоморфні	O
зображення	I-decoration

Датування	B-dating_criteria
Друга	O
чверть	O
ХІ	O
початок	O
XVII	O
ст.	O
за	O
формою	O
прорізів	O

пошкоджена	O
та	O
затерта	O
внаслідок	O
чого	O
частина	I-other
його	O
складових	O
не	O
простежується	O
або	O

Категорія	O
Зооморфні	O
зображення	I-decoration

зверху	O
вертикальної	O
з	I-object_type
із	O
переломом	O
и	O
та	O
н	O
з	I-object_type
довгими	O
засічками	O
прямолінійної	O
р	O
з	I-object_type
ок-	O

жені	O
складові	O
дозволяють	O
повністю	O
відтворити	O
текст	O

Датування	B-dating_criteria
Середина	O
ХІІ	O
ст.	O
за	O
формою	O
написання	O
а	O
з	I-object_type
верхньою	O
засічкою	O
б	O
з	I-object_type

вого	O
кута	O
стіни	I-object_type
116	O
см	O

Категорія	O
Фрагмент	O
напису	I-preservation_state

Категорія	O
Молитовний	O
напис	I-inscription_type

Графіті	B-inscription
№	O
4328	O
табл	O
СVІІІ	O
6	O

розташування	O

Категорія	O
Молитовний	O
напис	I-inscription_type

Датування	B-dating_criteria
Друге	O
десятиліття	O
ХІ	O
ст.	O
за	O
особливостями	O
розташування	O

Датування	B-dating_criteria
Друга	O
чверть	O
XI	O
кінець	O
XVI	O
ст.	O
за	O
формою	O
прорізів	O

Публікації	O
В.	O
Корнієнко87	O

Категорія	O
Молитовний	O
напис	I-inscription_type

Графіті	B-inscription
№	O
612	O
табл	O
VІ	O
1	O

З	O
розбивкою	O
на	I-inscription_type
слова	O
та	O
відновленням	O
втрачених	O
фрагментів	O
наявний	O
текст	O
ви-	O

Публікації	O
В.	O
Корнієнко110	O

Святі	O
мученики	O
моліть	O
за	O

Датування	B-dating_criteria
Кінець	O
XVІ	O
кінець	O
XVІI	O
ст.	O
за	O
скорописними	O
формами	O
написання	O

Датування	B-dating_criteria
Друга	O
чверть	O
кінець	O
XI	O
ст.	O
за	O
особливостями	O
розташування	O

Категорія	O
Окремі	O
слова	O
та	O
словосполучення	O

Мармурова	B-object_type
колона	I-object_type
довжиною	O
близько	O
"3	5"	O
м	O
що	O
нині	O
експонується	O
в	O
північній	O

Зважаючи	O
на	I-inscription_type
колективний	O
характер	O
молитовного	O
звернення	I-inscription_type
та	O
вживання	O
у	I-object_type
тексті	O

госъподпо	O
|	O
моꙁрабоусво	O
|	O
емоугавърило	O
|	O
в	O

Опис	B-inscription
Поверхня	O
стіни	I-object_type
в	O
місці	O
розташування	O
напису	I-preservation_state
пошкоджена	O
права	O
частина	I-other

Графіті	B-inscription
№	O
4302	O
табл	O
СІІІ	O
1	O

чи	O
опуклою	O
петлею	O
в	O
з	I-object_type
округлою	O
нижньою	O
петлею	O
яка	O
менша	O
за	O
верхню	O
нахиленої	O

Опис	B-inscription
Напис	O
практично	O
повністю	O
знищений	O
у	I-object_type
верхньому	O
рядку	O
помітні	O
літери	O

формами	O
написання	O
літер	O

Датування	B-dating_criteria
Друга	O
чверть	O
ХІI	O
кінець	O
XVI	O
ст.	O
за	O
формою	O
прорізів	O

вертикальних	O
засічок	O
свідчить	O
що	O
лічба	O
так	O
і	O
не	O
була	O
розпочата	O
За	O
особливостями	O

Категорія	O
Пам'ятний	O
напис	I-inscription_type

Графіті	B-inscription
№	O
507	O
табл	O
LХІV	O
1	O

hyc	O
fuit	O
Albertus	O
Wisensky	O
|	O
anno	O
d	O
ini	O
1582	O

Графіті	B-inscription
№	O
717	O
табл	O
ХСІІ	O
1	O

них	O
поминальних	O
служб	O
Точну	O
кількість	O
вертикальних	O
засічок	O
з	I-object_type
яких	O
він	O
склада-	O

Розташування	B-other
Висота	O
від	O
сучасної	O
підлоги	O
162	O
см	O
відстань	O
від	O
лівого	O
кута	O

рема	O
смоленський	O
чашник	O
Казимир	O
Ягоцький	O
згадуються	O
з	I-object_type
кінця	O
XVII	O
ст.	O
1688	O
р.)83	O

Категорія	O
Хрести	O
монограми	O
теонімограми	O

Категорія	O
Молитовний	O
напис	I-inscription_type

Графіті	B-inscription
№	O
545	O
табл	O
ХLVІI	O
2	O

фресці	I-inscription_type
з	I-object_type
зображенням	I-object_type
орнаменту	O
№	O
№	O
484–493	O
601–608	O
3	O
на	I-inscription_type
фресці	I-inscription_type
з	I-object_type
зобра-	O

Охъ	O
м҃	O
прости	O
мѧ	O
Късъмоу	O
охъ	O

петлею	O

Розташування	B-other
Знаходиться	O
на	I-inscription_type
західній	O
стіні	I-object_type
під	I-object_type
нішею	I-object_type
з	I-object_type
малюнком	O
проквіт-	O

Опис	B-inscription
Початок	O
напису	I-preservation_state
знищений	O
обвалом	O
тиньку	O
наявні	O
чотири	O
літери	O
можна	O

Розташування	B-other
Висота	O
від	O
сучасної	O
підлоги	O
97	O
см	O
відстань	O
від	O
лівого	O
кута	O
340	O
см	O

Розташування	B-other
Висота	O
від	O
сучасної	O
підлоги	O
84	O
см	O
відстань	O
від	O
лівого	O
кута	O
335	O
см	O

мою	O
думку	O
доцільніше	O
пов'язати	O
текст	O
з	I-object_type
символічним	O
описом	O
подвигу	O
Сорока	O
Се-	O

Розташування	B-other
Висота	O
від	O
сучасної	O
підлоги	O
131	O
см	O
відстань	O
від	O
лівого	O
кута	O
4	O
см	O

добре	O
читаються	O

Розташування	B-other
Висота	O
від	O
сучасної	O
підлоги	O
60	O
см	O
відстань	O
від	O
правого	O
ребра	O

Розташування	B-other
Висота	O
від	O
сучасної	O
підлоги	O
106	O
см	O
відстань	O
від	O
лівого	O
кута	O
84	O
см	O

верхньому	O
рядку	O
збереглись	O
літери	O
	O
та	O
на	I-inscription_type
деякій	O
відстані	O
Ѧ.	O
У	O
середньому	O
рядку	O

Опис	B-inscription
На	O
поверхні	O
стіни	I-object_type
прокреслений	B-decoration
простий	O
чотириконечний	I-decoration
хрест	I-decoration

Категорія	O
Пам'ятний	O
напис	I-inscription_type

Категорія	O
Фрагмент	O
напису	I-preservation_state

Категорія	O
Пам'ятний	O
напис	I-inscription_type

Графіті	B-inscription
№	O
664	O
табл	O
LХХVІІІ	O
2	O

Розташування	B-other
Висота	O
від	O
сучасної	O
підлоги	O
103	O
см	O
відстань	O
від	O
лівого	O
кута	O

Публікації	O
В.	O
Корнієнко178	O

Пилип	O
Коровін	O

таким	O
чином	O

Категорія	O
Молитовний	O
напис	I-inscription_type

мщедатем-лостьбожьѭ----ъ-ѫ----	O

ність	O
в	O
ідентифікації	O
низки	O
літер	O
та	O
їх	O
суттєві	O
пошкодження	O
перешкоджають	O
рекон-	O

Графіті	B-inscription
№	O
4246	O
табл	O
VІІІ	O
2	O

Графіті	B-inscription
№	O
4312	O
табл	O
СV	O
4	O

нійної	O
р	O
з	I-object_type
округлою	O
петлею	O

таким	O
чином	O

На	O
сьогоднішній	O
день	O
це	O
вже	O
другий	O
автограф	O
художника	O
фрескіста	O
який	O
роз-	O

Категорія	O
Молитовний	O
напис	I-inscription_type

Опис	B-inscription
Поверхня	O
стіни	I-object_type
в	O
місці	O
розташування	O
напису	I-preservation_state
сильно	O
пошкоджена	O
подря-	O

Графіті	B-inscription
№	O
682	O
табл	O
LХХХІ	O
3	O

помнгⷭамельѧ	O

Публікації	O
В.	O
Корнієнко111	O

формами	O
написання	O
літер	O

ної	O
з	I-object_type
із	O
переломом	O
та	O
п	O
з	I-object_type
виступом	O
зверху	O

Графіті	B-inscription
№	O
493	O
табл	O
ХХІ	O
4	O

Датування	B-dating_criteria
Друга	O
чверть	O
ХІ	O
кінець	O
ХVІ	O
ст.	O
за	O
формою	O
прорізів	O

Розташування	B-other
Висота	O
від	O
сучасної	O
підлоги	O
34	O
см	O
відстань	O
від	O
лівого	O
кута	O
41	O
см	O

Категорія	O
Фрагмент	O
напису	I-preservation_state

Публікація	O
епіграфічних	O
пам'яток	O
головного	O
вівтаря	O
здійснена	O
у	I-object_type
третій	O
частині	O

Датування	B-dating_criteria
Кінець	O
ХVI	O
кінець	O
XVII	O
ст.	O
за	O
формою	O
прорізів	O

лого	O
хреста	O
табл	O
І	O
Висота	O
від	O
рівня	O
ґрунту	O
118	O
см	O
відстань	O
від	O
лівого	O
кута	O
стіни	I-object_type

Опис	B-inscription
Права	O
частина	I-other
напису	I-preservation_state
закрита	O
кладкою	O
кінця	O
ХІ	O
ст.	O
простежуються	O

Графіті	B-inscription
№	O
568	O
табл	O
LІІІ	O
4	O

тобто	O
a(nno	O
D(omini	O
1	O
року	O
Божого	O
1	O
Альберт	O
почав	O
писати	O
дату	O
свого	O
перебу-	O

вінців	O
мучеників	O
обабіч	O
неї	O
нижче	O
Вивчення	O
стиків	O
фрескової	O
штукатурки	O
так	O
званих	O

боями	O
тому	O
закінчення	O
другого	O
рядка	O
не	O
збереглось	O

Опис	B-inscription
Збереженість	O
напису	I-preservation_state
доволі	O
добра	I-inscription_type
його	O
складові	O
чітко	O
читаються	O

Категорія	O
Абетки	O
склади	O
та	O
окремі	O
літери	O

Графіті	B-inscription
№	O
614	O
табл	O
VІІ	O
1	O

Опис	B-inscription
Поверхня	O
стіни	I-object_type
в	O
місці	O
розташування	O
напису	I-preservation_state
сильно	O
пошкоджена	O
ви-	O

ст͠м҃мчнбъдте	O
|	O
мо-тьб͠	O
м-	O

Графіті	B-inscription
№	O
4324	O
табл	O
СVІІІ	O
2	O

Датування	B-dating_criteria
Друга	O
чверть	O
ХІ	O
кінець	O
ХVІ	O
ст.	O
за	O
формою	O
прорізів	O

Графіті	B-inscription
№	O
719в	O
табл	O
ХСV	O
1	O

носу	O
на	I-inscription_type
голові	O
помітне	O
курчаве	O
волосся	O

лотустого	O
№	O
№	O
4281–4310	O
5	O
на	I-inscription_type
фресці	I-inscription_type
зображенням	I-object_type
орнаменту	O
№	O
4311	O
6	O
на	I-inscription_type

Датування	B-dating_criteria
Кінець	O
ХІ	O
кінець	O
XІV	O
ст.	O
за	O
типологічним	O
методом	O

Графіті	B-inscription
№	O
535	O
табл	O
LХХV	O
4	O

рому	O
личкувальному	O
розчину	O

Графіті	B-inscription
№	O
579	O
табл	O
ІІ	O
2	O

рядку	O
та	O
літера	O
н	O
у	I-object_type
нижньому	O
можливо	O
ініціал	O
або	O
недописане	O
ім'я	O
автора	O
напису	I-preservation_state

Фреска	B-object_type
розташована	O
на	I-inscription_type
південній	O
стіні	I-object_type
хрещальні	I-object_type
сюжет	O
впевнено	O
визнача-	O

Розташування	B-other
Знаходиться	O
на	I-inscription_type
фресковому	O
тиньку	O
фасадної	O
стіни	I-object_type
північної	O

Розташування	B-other
Висота	O
від	O
сучасної	O
підлоги	O
93	O
см	O
відстань	O
від	O
лівого	O
кута	O
316	O
см	O

Опис	B-inscription
Поверхня	O
стіни	I-object_type
в	O
місці	O
розташування	O
напису	I-preservation_state
сильно	O
затерта	O
частина	I-other
його	O

блѫдъ	O
|	O
сътво	O
|	O
рих52ъвъ	O
|	O
свѧтъ	O
|	O
дьн	O
53ь	O

Категорія	O
Молитовний	O
напис	I-inscription_type

донизу	O
и	O
з	I-object_type
горизонтальною	O
перемичкою	O
прямолінійної	O
р	O
з	I-object_type
петлею	O
кутом	O
донизу	O
а	O

хреста	O
кінці	O
якого	O
мали	O
розширення	O
у	I-object_type
вигляді	O
трикутників	O

Датування	B-dating_criteria
Друга	O
чверть	O
ХІ	O
кінець	O
ХVІ	O
ст.	O
за	O
формою	O
прорізів	O

З	O
розбивкою	O
на	I-inscription_type
слова	O
та	O
відновленням	O
втраченого	O
фрагмента	O
текст	O
виглядає	O

Графіті	B-inscription
№	O
312	O
табл	O
LХІ	O
1	O

лерей	O
частині	O
Корпусу	O
логічним	O
буде	O
викладення	O
матеріалу	O
саме	O
звідси	O
розгор-	O

та	O
